text,label,split
@user ये खास दवा चमचों के खास जगहों पर उमड़ी खास बीमारी के लिए बनी है परंतु हैरानी की बात तो ये है कि ये दवा भी चमचों पर कम असर कर रही है। इसीलिए कह रहा हूँ कि ज्यादा से ज्यादा ट्यूब खरीद के रख लो कहीं रूह अफज़ा की तरह स्टॉक ना खत्म हो जाए।,0,train
"RT @user: मोदी जी वो नेता हैं जनता जिनकी 70 साल से राह देख रही थी, ऐसा नेता जो देश की जनता की चिंता करे, देश के गरीबों, किसानों, पिछड़ों…",0,train
"1984 के सिख दंगों को लेकर UP के पूर्व डीजीपी ने फेसबुक पर डाली ये पोस्ट, मिली ये प्रतिक्रिया http",0,train
@user ऐसे होगा न्याय @user,0,train
"RT @user: ""बुरी नज़र वाले..तेरे रडार पे बादल"" अब बस यही लिखना बाकी रह गया है फाइटर प्लेन पे.. जै हो डींग कमांडर फेकेंद्र गोभी !! 😂😂😂…",0,train
"मतलबी दुनिया में लोग अफसोस से कहते है की, कोई किसी का नही…? लेकीन कोई यह नहीं सोचता की हम किसके हुए…...... @ Nahri http",0,train
"RT @user: प्लेन को बादल में छुपवा दिया??ये आदमी पीएम होकर कैसे इतना झूठ, ऑन कैमरा बेशर्मी से बोलता है? भाई हिम्मत और बेशर्मी की…",0,train
"RT @user: माँ के लिए क्या लिखूं  ?? माँ ने खुद मुझे लिखा है ....!  मांग लु ये मन्नत के अगले जनम  फीर यहीं गोद मिले , फीर यहीं  माँ मि…",0,train
"RT @user: हे बुड़बक नही कहिये हम जनता लोगन को.... बुड़बक तो आप है, नवीन फेल बउवा के लऊवा. .. हम हूँ जनता लोगन का भी सुनलिया करो…",0,train
RT @user: मैं तो बहुत देर से शोर मचा रहा हूँ कि केजरीवाल चोर लुटेरा है और दिल्ली को ठग रहा है।  अब सबूत भी हाज़िर है - 6 करोड़ रूपये में…,0,train
RT @user: @user सबूत मांग लेते सर जी लगे हाथ। दिल्ली पूछे एक सवाल।। फिर कब पिटायेगा केजरीवाल।।,0,train
"RT @user: ये निम्न स्तर की राजनीति में सिर्फ राज करने से मतलब होता है , यहां नीति को कोई नहीं पूछता गौतम के बारे में उनके साथी ब…",0,train
"RT @user: ये हैं @user के बारे में अन्ना हज़ारे की राय जिसे गुरु कहा उसे भी न बख्शा अपने बच्चों का नहीं हुआ, अपने साथि…",0,train
"RT @user: सौगंध मुझे इस धरती की, यह देश नही मिटने दुंगा। सौगंध मुझे इस मिट्टी की, यह देश नही झुकने दुंगा।। http",0,train
@user @user @user तब तो सर इस तरह से नही बोलते,0,train
"@user @user दुनिया में सारे फ़साद की जड सिर्फ सुन्नी मुसलमान है, सिर्फ और सिर्फ उनको निपटाना चाहिए उसके बाद दुनिया में शांति ही शांति होगी",1,train
"RT @user: #चाणक्यनीति नकस्तूरी मृग के बारे में अपने सुना होगा,उसे अपनी ही कस्तूरी का भान नहीं होता। उसी प्रकार प्रजा भी होती है स्…",0,train
RT @user: पेट्रोल डीजल महँगा GST tax वसूली GDP सरकार के खाते मे  फिर भी 81 लाख करोड़ का कर्ज आर्थिक संकट मे भारत  अम्बानी 400% राम…,0,train
@user मसूद का वैश्विक आंतकवादियों में नाम आ गया पता करो यू-एन में चुनाव आ गया क्या..   ~आहत इंदौरी 😂😂,0,train
@user मतलब जनता सरकार में बदलाव नहीं चाहतीं है ।,0,train
@user अब होगा न्याय 😜,0,train
RT @user: देश के नव निर्माण में अथक परिश्रम करके अपना अमूल्य योगदान देने वाले समस्त कर्तव्यनिष्ठ श्रमिक बन्धुओं और बहनों को अंत…,0,train
"RT @user: जनता अब बहुत समझदार हो चुकी है,  उनको पता है के किसका किस चीज़ से स्वागत करना है।  #ठोको_ताली😂😂        फॉलो @user…",0,train
"RT @user: बंगाल में जिस तरह हर फ़ेज़ में चुनावी हिंसा देखने को मिल रही है,यह लोकतंत्र की हत्या है!आश्चर्य है कि बात बात पर असहिष्…",1,train
"RT @user: सुरजेवाला व कपिल सिब्बल ने UN को लेटर लिखकर मांग की है,  कि मसूद अजहर को इंटरनेशनल आतंकी घोषित मत करो इससे BJP को फायदा होगा:-…",0,train
"RT @user: हर वोट की अहमियत है, हर वोट खास है,  वोट सिर्फ ठप्पा नहीं, हमारी आवाज है। #shahkishaan4nahan #ShahKishan4Chamba…",0,train
RT @user: जिस समय देश का विभाजन हुआ करतारपुर साहिब 6 किमी दूर रह गया।   अगर उस समय कांग्रेस के हुक्मरान करतारपुर साहिब का सम्मन करते…,0,train
"RT @user: Vote उसी को देना,  जिसके लिए पूरी दुनिया  पागल है......  उसको नहीं,  जो खुद पागल है.....  नाम नही लूंगा, आचार संहिता ल…",0,train
RT @user: @user क़तई घटिया ऐक्टिंग कर रही हो कोमरेड स्वरा भास्कर 😏,0,train
RT @user: चल पड़े जिधर दो डग मगर में।  चल पडे़ कोटि पग उसी ओर।।  ये हैं हमारे बीच के असली नेता जिन्हें हमी नहीं सारा हिन्दुस्तान…,0,train
@user नचा तो तेज बहादुर ने दिया सब चौकीदारों को ये तो हल्का सा ट्रेलर था अगर पिक्चर रिलीज हो जाती तो सारे चौकीदारों को पागलखाने में भेजना पड़ता। लेकर मीडिया सेec सब  दलाल हैbsdk,0,train
@user @user @user @user @user यह सरदार पागल हो गया है,0,train
RT @user: #Allah_Kabir पूर्ण ब्रह्म कबीर साहिब चारों युग  परवान झूठे गुरुवा मर गए हो गए भूत मसान  परमात्मा कबीर साहेब चारों युगों…,0,train
@user पासवान जी का आत्मविश्वास भी पहले से कम लग रहा है,0,train
"Radar, clouds, बादल, Modi - ऐसे रोमांटिक मौसम में एक गाना याद आ रहा है, आप भी सुनिये- http",0,train
RT @user: #Allah_Kabir इस पूरी पृथ्वी ही नहीं बल्कि 21 ब्रह्मांड में संत रामपालजी के अलावा खुदा कहो राम कहो अल्लाह कहो गुरु कहो…,0,train
"RT @user: ये कितने भी हवन करा दें, ये कितने भी जनेऊ दिखा दें, पुलिस को भगवा ड्रेस भी सिलवा दें।  लेकिन भगवा में जो आतंक के दाग लगाने…",0,train
"RT @user: महीने भर पहले मित्र @user खुश थे की सड़क बन रही है,महीने भर बाद उसी सड़क से गुज़रे तो नज़ारा ये मिला।सिनेमा घरों…",0,train
कुछ दिनों के बाद हिंदुओं के इतने बुरे हाल होने वाले हैं अगर अभी से कांग्रेस को रोका ना जाए।,0,train
कितना सन्नाटा है.....   कोई डिबेट नहीं....  कोई ट्वीट नहीं कर रहा है... लोकशाही को कोई खतरा नहीं है?  😁😁😁😁😁,0,train
RT @user: डुमरियागंज में जनसभा को संबोधित कर रहा हूँ ... http,0,train
"अरे @user जी आप कहते हैं की @user जी में नफ़रत हैं और आप उन्हें सिर्फ़ प्यार देंगे इसीलिए झप्पी भी दी ,आँख भी मार दी लेकिन ये बताइए क्या वोट भी आज मोदी जी को दे दिया ? आप दे भी सकते हो 😜",0,train
कहा है सवैधानिक संस्थान और लोकतंत्र को बचाने वाले? 2014 से जिनके लिए सुपर एमरजेंसी लगी है वो लोग कहा है? फ्रीडम ऑफ स्पीच पर भाषण देने वाले कहा है? अवार्ड वापस करने वाले कहा है? 600 आर्टिस्ट कहा है? जिन्होंने एक पक्ष को वोटिंग नही करने के लिए चिट्ठी लिखी पर अब सब चुप क्यों है?,0,train
"RT @user: अलवर गैंगरेप:  मोदीजी की मायावती को चुनौती, 'सच्चे दलित हितैषी हैं तो, गहलोत सरकार से समर्थन वापस लें'  दलित नहीं दौलत हितै…",0,train
@user कपड़े तुम कहा देखने गई । वैसे गरीब माँ के बेटा कपङे पहनता है तो तुम अमीरजादों को जलन होती है न ।,0,train
@user आज चौकीदार ने बाप को चोर बोला तो मर्यादा याद आ रही है बंटी बबली को,0,train
"@user @user मैं सेक्यूलर नहीं हूँ   मैं धर्मपरायण हूं , मैं धर्मनिपपेक्ष नहीं हो सकता!  मैं सनातन धर्मी हूं, मेरी संस्कृति हिंदू है!  भारतवर्ष मेरा राष्ट्र है, मुझे अपना धर्म व संस्कृति, भाषा व राष्ट्र से प्रेम है !  ये सारी बाते हमे अपनी धर्म पालन से ही मिलती है !",0,train
RT @user: हर बार सैनिको के शौर्य पे क्यो वोट मांग रहे है नरेंद्र मोदी जी? दुश्मनो को करारा जवाब सेना देती है न कि सरकार  मोदी के पहले…,0,train
"RT @user: मैंने वोट डाल दिया और हर दिल्ली वाले से अपील करता हु GST, नोटबन्दी,सीलिंग,नफरत की राजनीति के खिलाफ,दिल्ली को पूर्ण राज्य ब…",0,train
@user @user अलका लांबा को तो अपने पति का नाम भी ना पता,0,train
"ड्रैगन झुका, मसूद अज़हर अंतर्राष्ट्रीय आतंकी घोषित हुआ ! संयुक्त राष्ट्र को भी EC का नोटिस तो नहीं भेजा जाएगा ! #MasoodAzhar #UNSC #vinayshukla",0,train
RT @user: Mann ke mann mein kya chhupa hai – yeh kaun jaanta hai?,0,train
जो देश हित की बात करेगा वहीं दिल्ली पर राज करेगा,0,train
"RT @user: तुम बेशर्म हो ! हो तो हो ! फिर यह भी मानो राजीव गांधी भ्रष्टाचारी था, सिखों के नरसंहार का दोषी था । http",0,train
"मोदी को हटाने के लिए सब महागठबंधन करके एक हो गये, लेकिन 370 हटाने के लिए एक भी नेता ने मुँह नही खोला...  देश बड़ा या पार्टी..? लादेन की लाश का कोई अता-पता नही पर, अमेरिका के लोगों ने सबुत नही माँगा  क्योंकि.. वहां, हमारे जैसै जयचन्द नही रहते!!",0,train
RT @user: ब्रेकिंग न्यूज़...  राहुल के मामा मसूद अजहर जी को अंतरराष्ट्रीय आंतकवादी घोसित कर दिया है 56 इंच  अब की बार 700 800 पार 😎…,0,train
@user Shukr hai,0,train
@user आप खुद टरर् टर्र कर अपने को देशद्रोही साबित कर रहें हैं,0,train
RT @user: #WednesdayMotivation तंबाकू रूपी  जानलेवा लत से छुटकारा पाने के लिए तंबाकू मुक्त नशा मुक्त अभियान चलाया जा रहा है जिस…,0,train
"मां' हर दुःख का इलाज है। दुनिया में ऐसी कोई समस्या नहीं, जिसका समाधान मां के पास नहीं। #HappyMothersDay @user #JitegaModiJitegaBharat @user @user @user @user @user @user @user @user @user @user http",0,train
"RT @user: @user भक्तों का आधा जीवन नेहरू को मुसलमान साबित करने में बीत गया और बचा-खुचा""  मोदी पठान का बच्चा नहीं है""…",0,train
RT @user: तुझसे बात करने के बाद ऐसा सुकून मिलता है.. जैसे की लगता है दुनिया की सारी खुशी मिल गई..      http R…,0,train
RT @user: सुनो जरा वेस्ट दिल्ली लोकसभा की टिकट 6 करोड में @user ने बेची  ऎसा मेरा नही  @user के उम्मीदवार बल…,0,train
RT @user: @user घुँघरू सेठ कोई नया पैंतरा दिखाओ ये पुराना हो गया 😂,0,train
"@user आदरणीय मोदी जी  सुब्रत राय सहारा से पेमेंट कराइये , पूरे देश में करोड़ों जमाकर्ता बहुत परेशान है आत्महत्या तक कि नौबत आ गई है , रोजमर्रा के खर्चे तक नहीं पूरे हो रहे हैं,सड़क पर ला दिया है सुब्रत राय ने । अब केवल आप ही हम सब का सहारा हैं 🙏",0,train
अभी-अभी 1 किलो आम 🍋 खरीदे हैं...ये पूछना था कि काट के खाऊं या चूस के 😕 मतलब मज़ा कैसे आएगा,0,train
RT @user: सुबह का भूला अगर शाम को घर लौटकर आये तो उसे भूला नहीं कहते..🤗🤗😁😂😂 http,0,train
RT @user: हा... हा... इधर सेम पित्रोदा पार्टी की छीछालेदार करवा  रहा था उधर हमारे कुछ चोटि के निष्पक्ष  पत्रकार इस चिन्ता में दुब…,1,train
@user @user अब हो गई तो हो गई,0,train
हमारे साथ न्याय कर,0,train
RT @user: क्या तेज बहादुर का पर्चा किसी दबाव में कैंसिल करवाया गया?क्या चुनाव आयोग कठपुतली बन गया?  ⁦@user⁩ ⁦@user⁩ ⁦@…,0,train
बहन चोद नौकरी करने दिल्ली आते हैं और ग्यान चोदेंगे बड़ी बड़ी... दो कौड़ी की रद्दी की औकात नहीं है. इनकी सालों को बंगाल में गाड़ देना चाहिए बेटीचोद,0,train
RT @user: कठुआ रेप कांड को धार्मिक एंगल देने वाली हर फेमिनिस्ट बहन की लवड़ी से अनुरोध है बांदीपोरा में एक नमाजी ने एक बच्ची का इफ्…,0,train
"RT @user: स्त्री को प्यार कम दोगे तो वो  समझौता कर लेगी, लेकिन   सम्मान नहीं दोगे तो वो अंदर  से मर जायेगी फिर लाख  कोशिश कर लो,…",0,train
"@user @user @user @user कितने मजे से दिन कट रहे थे, करोड़ों रुपये इधर उधर हो रहे थे, ना जाने ये मोदी कहाँ से आ गया 😂",0,train
@user RIP#; आलू से सोना बनाने वाली मशीन😢,0,train
RT @user: यह हैं Mohd Kaif जो कि हाफ़िज़ हैं और बी टेक कम्प्यूटर साइंस कर रहे हैं। कमाल यह है कि वो मवाना की एक मस्जिद मे तरावीह मे…,0,train
RT @user: जब इन लोगों को मौका मिला तो इन लोगों ने बिजली में भी घोटाला कर दिया।  जब मुझे सेवा का अवसर मिला तो ढाई करोड़ से ज्यादा…,0,train
RT @user: 1-जेट एयरवेज़ बन्द 2-एयर इंडिया भयंकर घाटे में 3-BSNL के 54000 रोज़गार ख़तरे में 4-HAL के पास सैलरी देने को पैसे नहीं 5-…,0,train
"RT @user: जिसके डंडे में दम नहीं, वह भी किसी से कम नहीं । http",0,train
RT @user: यह हैं मोहम्मद कैफ़ ~  जो कि हाफ़िज़ हैं और बी टेक कम्प्यूटर साइंस कर रहे हैं। कमाल यह है कि वो मवाना की एक मस्जिद मे तरावीह…,0,train
"RT @user: वो माँ जो कभी घर से बाहर भी नहीं जाती, जो किसी से फालतू मतलब नहीं रखती,, जो डरी सहमी सी रहती हो वो माँ भी अपने बच्चे के…",0,train
RT @user: सब साथियो ने कोशिस की ओर 3 जान बच गयी गर्व है अपनी आप की टीम पर ।मानवता से बड़ा कोई धर्म नही है ।। हमने तो नही पूछा घाय…,0,train
ॐ श्री अनंत  हरि प्रकाशात्मा,0,train
"RT @user: मुझे हराने वाला कोई पैदा नहीं हुआ, ईश्वर के लिखे लेख को भी मैं मिटा सकता हूं- @user #Phase6 #AadeshDeshKa #VotingRo…",0,train
RT @user: आज पार्क गयी थी boyfriend के साथ वहाँ उस से अपनी चूचिया दबवायी और उसका लंड भी चूसा वाहत मज़ा आया इतने लोगों के में करना ht…,0,train
@user कोई नहीं... 👍👌,0,train
"RT @user: @user @user ऐसी ओछी हरकत से ना तो भाजपा डरने वाली है ना ही उसके कार्यकर्ता, अरे जिस प्रदेश में जय श्री राम कहने प…",0,train
"@user @user रंजन भटका क्वालिफिकेशन नही के बराबर, फिर भी दोबारा मिल गया चान्स एलआयसी की एजंट बादमे काँर्पोरेटरको !क्या खूबी है? क्या रुबाब है?",0,train
RT @user: लो ये दो कौड़ी के आपिये बोल रहे है इनका भाव 10 करोड़ है लेकिन इनका मालिक कांग्रेस के सामने गठबंधन के लिए भीख माँगकर टीवी पर…,1,train
"RT @user: @user फालो कर ले साहब,,आप का ही वही पुराना हरी ऊँ हूँ,",0,train
RT @user: फेंकू ने 23 मई को हिमालय जाने के लिए अपने कटोरे को साफ कर लिया है अब देखना ये है कि कितने भक्त इनके नई पारी में इनके साथ…,0,train
@user Net khassi hai,0,train
@userआजकल  बिजली विभाग वाले मनमानी बिल भेज देते हैं और जब जाकर मिलो उनसे तों कहते हैं इतना दें दो 0 कर देता हूँ खाता संख्या 751604235234 का बिल 19-3-2019 को 774 रुपए आया जमा करने के बाद 0 बैलेंस बताया और अप्रैल मे 4100 बिल आया एक महीने मे इतना ज्यादा और मीटर इनका बहुत फास्ट,0,train
"RT @user: चीन ने वापस ली अपनी आपत्ति, UNSC ने मसूद अज़हर को ग्लोबल आतंकी घोषित किया. #MasoodAzhar",0,train
"RT @user: चैन की नींद के लिए  चैन की नींद न आती हो, तो सिरहाने की तरफ कपूर जलाकर ""ॐ"" का गुंजन करें l सुबह -शाम जलाने से वायु दोष दू…",0,train
RT @user: काश ऐसा क़ानून अगर हमारे यहाँ होता तो पूरी @user सर @user के साथ तिहाड़ जेल में निर्विरोध चुनाव लड़ रही हो…,0,train
RT @user: अब बताओ?? अन्ना भी @user से दुखी हैं तो जनता भला कैसे खुश रहेगी??? http,0,train
RT @user: दोस्तो इन्हे भी सुन ले इनको चुनाव मे हराने वाला कोई पैदा नहीं हुआ..ये ईश्वर के लिखे को भी मिटा सकते..!! 😇 कहा से लाते…,0,train
"RT @user: अगर आपको पता है की इससे सुसु कैसे निकलता है, तो RT करें | http",0,train
"RT @user: उनकी गिनती लापता लोगों में हो रही थी, क्योंकि तब पुरोहित के बारे में किसी के पास कोई जानकारी नहीं थी  ले.कर्नल पुरोहित के अ…",0,train
मदरसे में मौलवी ने मासूम बच्चे को बनाया हवस का शिकार।  इतनी भी क्या चुल होती है इनको 😡 http,0,train
"Chutiye  Maha Chutiye  Fir Ate Hein Hindu, Muslims, Christian Bolke Ladiyan karne wale 🖕🏻🖕🏻🖕🏻😠",0,train
"@user @user चलो कम से कम reply तो दिया!  एक हमरा लोकल टमटम वाला है.. -- 3 की जगह 5 बिठाता है, -- अंदर बेठो या बाहर लटको पैसा बराबर लेता है -- बोला ट्राफिक वाले को भी पैसा देना होता है  और कल जब एक बगल वाले के सिर में छत लगी तो उसने कहा भैय्या धीरे चलाओ तो बोला,""गर्मी में हवा की मौज लो""!",0,train
"RT @user: ईसाई, श्रीलंका हमले को विश्व भर में दिखा कर बदला लेने का माहोल बना रहे हैं। यहाँ तक कि बरेली जैसे शहर में भी इसके सबूत…",0,train
RT @user: #SundayMotivation तीन देव की भक्ति करने के लिए किसी भी शास्त्र में प्रमाण नही है तो फिर ये मनमुखि साधना क्यों कर रहे है…,0,train
RT @user: पहले धर्मेन्द्र फिर हेमा मालिनी अब सन्नी देओल को लॉन्च कर दिया! एक परिवार को इतनी तरजीह क्यों? एक्टिंग करने के अलावा कोई सामा…,0,train
"RT @user: हमेशा लिखना, इस डर से भी चाहता हूँ...  कि सुना है साँसे थमते ही.. लोग भूल बड़े जल्दी जाते हैं और किताबें मरती नहीं है!!  #म…",0,train
RT @user: IMF: - मिस्टर इमरान खान क्या गारंटी है कि आपको दिये गये फंड का उपयोग आप आतंकवाद को बढाने में नही लगाएंगे?   इमरान: - स…,0,train
RT @user: कांग्रेस अब बहुत पीछे जा चुकी है बेहतर है भाजपा को हराने के लिए आप को वोट करें।,1,train
@user बिहार में यादवों की संख्या लगभग 14 परसेंट है 14 परसेंट यादव सारे 12 करोड़ बिहारियों का प्रतिनिधित्व नहीं कर सकते यह लालू के पक्षधर रहे हैं और हो रहेंगे लालू यादव बिहार की राजनीति से अलग हो चुके हैं और उनका सितारा डूब चुका है अब तो सिर्फ और सिर्फ भाजपा,1,train
"@user वो माँ जो कभी घर से बाहर भी नहीं जाती, जो किसी से फालतू मतलब नहीं रखती,, जो डरी सहमी सी रहती हो वो माँ भी अपने बच्चे के ऊपर आती आंच को देखकर कुछ भी कर गुज़रने को तैयार हो जाती है| ऐसी होती है  MAA😍 #HappyMothersDay",0,train
RT @user: मज़दूर की मज़दूरी उसका पसीना सूखने से पहले अदा कर दो। (हज़रत मोहम्मद)  #LabourDay,0,train
"RT @user: हिंदू मंदिर में जाने पर इसको धर्मनिरपेक्षता का दौरा पड़ जाता है, मस्जिद जाने की औकात ही नहीं है,मस्जिद तो इस्लामी होती…",1,train
"RT @user: इनको भी एक टीशर्ट भेजो और उस पर लिख भेजो की, मै बग्गा नही बाघ हूँ,और भारत की   संप्रभुता का चौकीदार हूँ। और हाँ नीचे ता…",0,train
@user मुस्कराने की सजा दे गए,0,train
"RT @user: #RespectMothersSaysStRamRahim  #MothersDay  उसके रहते जीवन में कोई गम नहीं होता, दुनिया साथ दे ना दे पर मां का प्यार क…",0,train
@user Hai rojee,0,train
"RT @user: सोशल मीडिया वह रडार है, जो हवा में फेंके जाने वाले हर झूठ को पकड़ लेता है।",0,train
"*🍁👉#पप्पु उर्फ #मनोरंजन लाल #खान गाँधी को ""#अब #न्याय #होगा"" ऐसी #बात करते हुए #शर्म आनी #चाहिए क्योंकि #इसका #मतलव है की ५५ #सालों से #देश में #अन्याय हो #रहा था👈🍁*",0,train
RT @user: #HappyMothersDay2019 तुम ही हो माता पिता तुम्हीं हो तुम्हीं हो बंधु सखा तुम्हीं हो यह जो लाइनें हैं यह पूर्ण परमात्मा…,0,train
@user अबे भड़वे के बीज पहले अपनी संभाल ले वहाँ फटी पड़ी है पाकियों की ।,0,train
"झांसी, प्रियंका गांधी के रोडशो में नारे लगाने वालों के खिलाफ कार्रवाही, तीन को दिखाया बाहर का रास� http",0,train
@user Nirvana is the lie?,0,train
"RT @user: ये वही भोश्री वाला है ना,,जिसने कहा था,, दुनिया का कौन सा बेटा होगा जो अपनी माँ से मिलने कैमरा लेके जाता है,,👇 http",0,train
"RT @user: फूल चाहे कितनी भी ऊँची टहनी पर लग जाये,         लेकिन... मिट्टी से जुड़ा रहता है तभी खिलता है.….!! http",0,train
"@user ओके,  शक्कर दादा जी 😂😂😂😄😄🙏🙏",0,train
